TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A_45I_Oeu_Jt_1,ESP_SAN_A_45I_Oeu_Jt_2,ESP_SAN_A_45I_Oeu_Jt_3
2014-04-21T07:08:00Z,2014-04-21T06:46:14Z,0.0012124031715210358,0.0010246383045525904,6.254437991266375e-4
2014-04-21T07:38:00Z,2014-04-21T07:16:14Z,7.645188511326861e-4,NA,5.798672489082969e-4
2014-04-21T08:08:00Z,2014-04-21T07:46:14Z,8.139646116504856e-4,8.881004866562009e-4,5.789918340611354e-4
2014-04-21T08:38:00Z,2014-04-21T08:16:14Z,7.676836084142396e-4,8.081593092621664e-4,6.534815938864629e-4
2014-04-21T09:08:00Z,2014-04-21T08:46:14Z,8.319012297734629e-4,0.0012163493092621665,6.495458296943232e-4
2014-04-21T09:38:00Z,2014-04-21T09:16:14Z,7.213442071197411e-4,7.288276609105181e-4,7.827393449781659e-4
2014-04-21T10:08:00Z,2014-04-21T09:46:14Z,8.561029611650487e-4,0.0011156934222919938,5.815979912663755e-4
2014-04-21T10:38:00Z,2014-04-21T10:16:14Z,7.337763592233011e-4,9.214694819466248e-4,7.94367248908297e-4
2014-04-21T11:08:00Z,2014-04-21T10:46:14Z,7.187151132686084e-4,0.001193351083202512,8.813259170305679e-4
2014-04-21T11:38:00Z,2014-04-21T11:16:14Z,0.0010502278802588998,0.0013786109105180535,0.0011705582969432314
2014-04-21T12:08:00Z,2014-04-21T11:46:14Z,0.001657729805825243,0.002959024050235479,0.002472441397379913
2014-04-21T12:38:00Z,2014-04-21T12:16:14Z,0.0027082256148867312,0.0039035920094191525,0.003615345633187773
2014-04-21T13:08:00Z,2014-04-21T12:46:14Z,0.0019489585922330102,0.0035196828414442703,0.0028858632751091705
2014-04-21T13:38:00Z,2014-04-21T13:16:14Z,7.801805501618124e-4,0.0013544199058084772,8.176388209606987e-4
2014-04-21T14:08:00Z,2014-04-21T13:46:14Z,7.681398058252428e-4,8.394114913657771e-4,8.516246288209607e-4
2014-04-21T14:38:00Z,2014-04-21T14:16:14Z,0.002492751245954693,0.0017080969073783358,0.0014286583187772927
2014-04-21T15:08:00Z,2014-04-21T14:46:14Z,0.0023599116666666664,0.003527043673469388,0.003859580938864629
2014-04-21T15:38:00Z,2014-04-21T15:16:14Z,0.002564574822006473,0.003664474034536892,0.003316338362445415
2014-04-21T16:08:00Z,2014-04-21T15:46:14Z,0.00230782720064725,0.0015566548665620096,0.0013690103930131005
2014-04-21T16:38:00Z,2014-04-21T16:16:14Z,7.126767637540452e-4,0.001312062967032967,6.893703930131005e-4
2014-04-21T17:08:00Z,2014-04-21T16:46:14Z,7.542498705501618e-4,0.0010284677237048666,6.975499781659389e-4
2014-04-21T17:38:00Z,2014-04-21T17:16:14Z,7.126767637540452e-4,0.0010232581946624806,6.469331222707424e-4
2014-04-21T18:08:00Z,2014-04-21T17:46:14Z,7.135457281553398e-4,0.0012083571271585556,5.789918340611354e-4
2014-04-21T18:38:00Z,2014-04-21T18:16:14Z,7.126767637540452e-4,9.584265777080063e-4,5.983470305676856e-4
2014-04-21T19:08:00Z,2014-04-21T18:46:14Z,7.59335922330097e-4,0.0010829670329670332,6.289141703056768e-4
2014-04-21T19:38:00Z,2014-04-21T19:16:14Z,7.213809870550163e-4,0.001040948383045526,6.228260917030568e-4
2014-04-21T20:08:00Z,2014-04-21T19:46:14Z,7.2155072815534e-4,0.0010170517268445842,6.316328165938865e-4
2014-04-21T20:38:00Z,2014-04-21T20:16:14Z,7.333151456310681e-4,9.857568602825745e-4,6.910918122270741e-4
2014-04-21T21:08:00Z,2014-04-21T20:46:14Z,7.295137216828479e-4,9.652664207221351e-4,6.308614410480349e-4
2014-04-21T21:38:00Z,2014-04-21T21:16:14Z,7.132136407766991e-4,9.338382574568288e-4,5.81619672489083e-4
2014-04-21T22:08:00Z,2014-04-21T21:46:14Z,7.280605177993529e-4,8.368660596546312e-4,6.410371834061135e-4
2014-04-21T22:38:00Z,2014-04-21T22:16:14Z,7.824831877022653e-4,9.314348822605966e-4,6.312784061135371e-4
2014-04-21T23:08:00Z,2014-04-21T22:46:14Z,7.133346440129449e-4,9.418544897959184e-4,5.851264847161572e-4
2014-04-21T23:38:00Z,2014-04-21T23:16:14Z,0.00071311254045307445,9.304150549450549e-4,5.789918340611354e-4
2014-04-22T00:08:00Z,2014-04-21T23:46:14Z,7.126767637540452e-4,8.223415698587128e-4,6.329084497816595e-4
2014-04-22T00:38:00Z,2014-04-22T00:16:25Z,7.266776375404532e-4,8.96535431711146e-4,5.846654148471617e-4
2014-04-22T01:08:00Z,2014-04-22T00:46:25Z,7.126767637540452e-4,7.919143799058085e-4,6.23422903930131e-4
2014-04-22T01:38:00Z,2014-04-22T01:16:25Z,7.126767637540452e-4,8.986884929356358e-4,6.200366375545852e-4
2014-04-22T02:08:00Z,2014-04-22T01:46:25Z,7.482559870550161e-4,9.393840345368917e-4,6.518118122270743e-4
2014-04-22T02:38:00Z,2014-04-22T02:16:25Z,7.14261067961165e-4,0.00104778010989011,6.042028165938866e-4
2014-04-22T03:08:00Z,2014-04-22T02:46:25Z,7.126767637540452e-4,8.578106750392466e-4,6.112002838427948e-4
2014-04-22T03:38:00Z,2014-04-22T03:16:25Z,7.372183818770227e-4,8.750792307692308e-4,6.104540829694323e-4
2014-04-22T04:08:00Z,2014-04-22T03:46:25Z,7.126767637540452e-4,8.186984301412873e-4,6.069210043668123e-4
2014-04-22T04:38:00Z,2014-04-22T04:16:25Z,7.126767637540452e-4,8.695307064364207e-4,5.960262445414848e-4
2014-04-22T05:08:00Z,2014-04-22T04:46:25Z,7.126767637540452e-4,7.836547880690738e-4,5.789918340611354e-4
2014-04-22T05:38:00Z,2014-04-22T05:16:25Z,7.126767637540452e-4,7.992712558869702e-4,6.362553493449781e-4
2014-04-22T06:08:00Z,2014-04-22T05:46:25Z,7.126767637540452e-4,7.455885400313972e-4,6.511570742358079e-4
2014-04-22T06:38:00Z,2014-04-22T06:16:25Z,7.138690129449838e-4,9.785285086342228e-4,6.306165065502183e-4
2014-04-22T07:08:00Z,2014-04-22T06:46:25Z,8.690372330097088e-4,0.0013764784929356357,7.109932969432314e-4
2014-04-22T07:38:00Z,2014-04-22T07:16:25Z,7.222058414239484e-4,0.0023356116483516484,0.0012289106986899563
2014-04-22T08:08:00Z,2014-04-22T07:46:25Z,0.0020613394660194176,0.004358269136577708,9.041986462882096e-4
2014-04-22T08:38:00Z,2014-04-22T08:16:25Z,0.002736443220064725,0.004429813579277865,0.003372692052401747
2014-04-22T09:08:00Z,2014-04-22T08:46:25Z,0.0033313866990291267,0.004779866687598116,0.0036869723799126636
2014-04-22T09:38:00Z,2014-04-22T09:16:25Z,0.0033103352588996766,0.005208949843014129,0.004293888209606986
2014-04-22T10:08:00Z,2014-04-22T09:46:25Z,0.003382278106796117,0.005720839058084772,0.004720905742358079
2014-04-22T10:38:00Z,2014-04-22T10:16:25Z,0.004003336844660195,0.005811425729984301,0.0048788348689956336
2014-04-22T11:08:00Z,2014-04-22T10:46:25Z,0.0028251671521035597,0.005335069968602825,0.004680351288209607
2014-04-22T11:38:00Z,2014-04-22T11:16:25Z,0.0027942454692556637,0.005152385525902668,0.004307920764192139
2014-04-22T12:08:00Z,2014-04-22T11:46:25Z,0.003297103333333334,0.006434811616954475,0.005143083100436681
2014-04-22T12:38:00Z,2014-04-22T12:16:25Z,0.003572058317152104,0.006491069670329671,0.005484469606986899
2014-04-22T13:08:00Z,2014-04-22T12:46:25Z,0.0035898594174757284,0.005502554819466248,0.0048993900218340615
2014-04-22T13:38:00Z,2014-04-22T13:16:25Z,0.003701929174757282,0.003996893029827316,0.004978740567685589
2014-04-22T14:08:00Z,2014-04-22T13:46:25Z,0.0026037528317152106,0.0047286453375196234,0.004106281397379913
2014-04-22T14:38:00Z,2014-04-22T14:16:25Z,0.0033486070873786416,0.006257297786499216,0.005235376790393014
2014-04-22T15:08:00Z,2014-04-22T14:46:25Z,0.0027781128802589,0.004511870894819467,0.0039808334934497815
