TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-06T19:00:00Z,2013-07-07T01:46:12Z,0.083057925,0.128668143,0.04896521,NA,0.142990455,0.009619041,0.06028611,0.028126725,0.012995552,0.024582784
2013-07-06T20:00:00Z,2013-07-07T02:46:12Z,0.09197094,0.128668143,0.061087443,NA,0.172834301,0.016572972,0.060084512,0.034637724,0.017861778,0.039142674
2013-07-06T21:00:00Z,2013-07-07T03:46:12Z,0.107254958,0.146275973,0.078622436,NA,0.209153249,0.028371153,0.071214394,0.043521643,0.028964867,0.055870798
2013-07-06T22:00:00Z,2013-07-07T04:46:12Z,0.123894878,0.167034378,0.099819886,NA,0.248152433,0.043404873,0.075439156,0.058257466,0.038335538,0.066011205
2013-07-06T23:00:00Z,2013-07-07T05:46:12Z,0.133217052,0.191790259,0.113811698,NA,0.288741635,0.0513394,0.075817728,0.086189846,0.04577376,0.075444583
2013-07-07T00:00:00Z,2013-07-07T06:46:12Z,0.121960266,0.125918591,0.100704654,NA,0.303706261,0.044512991,0.071113143,0.09201378,0.03983774,0.056678395
2013-07-07T01:00:00Z,2013-07-07T07:46:12Z,0.059762102,0.003445275,0.04391848,NA,0.286515049,1.021355177,0.032020264,0.101735926,0.032293233,0.162801409
2013-07-07T02:00:00Z,2013-07-07T08:46:12Z,1.709218336,1.279439086,1.953937486,NA,2.363730729,9.337942778,1.239035621,1.930012513,1.410922339,4.350986974
2013-07-07T03:00:00Z,2013-07-07T09:46:12Z,4.46625837,2.106423237,5.77888438,NA,5.791666008,11.59340505,4.058989228,5.68106616,4.78586231,8.523064849
2013-07-07T04:00:00Z,2013-07-07T10:46:12Z,8.547364071,4.299338842,9.890833534,NA,8.841664204,14.21258593,8.019539157,8.603665007,9.590970016,9.611894373
2013-07-07T05:00:00Z,2013-07-07T11:46:12Z,10.10595058,6.850707292,12.87993886,NA,10.63216739,15.01002759,12.13540537,11.28004022,14.34474996,12.29682958
2013-07-07T06:00:00Z,2013-07-07T12:46:12Z,9.528281372,7.017730836,12.20675894,NA,10.9995831,15.73338131,12.45117353,12.56187356,12.70231656,12.21716379
2013-07-07T07:00:00Z,2013-07-07T13:46:12Z,6.745923752,5.526198863,7.841925261,NA,8.015758981,12.00378411,10.36844953,9.171289934,8.307625752,9.668849385
2013-07-07T08:00:00Z,2013-07-07T14:46:12Z,4.835957994,3.531762225,6.011572685,NA,5.430889417,8.894230389,6.16161022,6.586149402,5.722744843,7.480128163
2013-07-07T09:00:00Z,2013-07-07T15:46:12Z,6.096353486,3.818008851,7.520870335,NA,5.744201924,12.53051406,5.698964813,8.811453733,6.510468478,10.09176499
2013-07-07T10:00:00Z,2013-07-07T16:46:12Z,4.395845883,1.93961001,4.041416377,NA,3.32777377,8.390436987,2.956950857,6.669425023,4.305384842,7.077634425
2013-07-07T11:00:00Z,2013-07-07T17:46:12Z,1.379659124,0.823875828,1.507279799,NA,1.075347098,2.565240243,1.065566836,2.424527739,1.223555141,1.969112104
2013-07-07T12:00:00Z,2013-07-07T18:46:12Z,0.387141498,0.285147086,0.401687351,NA,0.251608153,0.265668924,0.347774948,0.519788171,0.240306545,0.335922337
2013-07-07T13:00:00Z,2013-07-07T19:46:12Z,0.198435047,0.234810098,0.158328269,NA,0.125485167,0.065664369,0.170853414,0.149196502,0.075181034,0.114775201
2013-07-07T14:00:00Z,2013-07-07T20:46:12Z,0.133873561,0.200167044,0.078639771,NA,0.099526473,0.018749664,0.103772053,0.044680324,0.028809786,0.056833424
2013-07-07T15:00:00Z,2013-07-07T21:46:12Z,0.101672395,0.157152924,0.046267142,NA,0.098437417,0.007181684,0.074310132,0.0126484,0.013120775,0.034774768
2013-07-07T16:00:00Z,2013-07-07T22:46:12Z,0.084470272,0.137708112,0.037399272,NA,0.104167588,0.002990024,0.059171439,0.003603404,0.00609183,0.025015781
2013-07-07T17:00:00Z,2013-07-07T23:46:12Z,0.069257816,0.10295106,0.065556668,NA,0.153537819,0.011069831,0.035296249,0.002326063,0.00753998,0.01097089
2013-07-07T18:00:00Z,2013-07-08T00:46:04Z,0.061672226,0.089263808,0.097857931,NA,0.219823323,0.02363731,0.023233673,0.006336357,0.016038209,0.001999684
2013-07-07T19:00:00Z,2013-07-08T01:46:04Z,0.061831413,0.077638168,0.093530653,NA,0.246212837,0.030061569,0.021835229,0.011195286,0.021667576,0.004957391
2013-07-07T20:00:00Z,2013-07-08T02:46:04Z,0.072542298,0.08245163,0.081612264,NA,0.292217535,0.043470379,0.023303885,0.020027164,0.032686702,0.008756945
2013-07-07T21:00:00Z,2013-07-08T03:46:04Z,0.087930149,0.089183987,0.10049137,NA,0.344056171,0.055465781,0.028437243,0.029710753,0.041932185,0.015469576
2013-07-07T22:00:00Z,2013-07-08T04:46:04Z,0.096571047,0.088228194,0.116321265,NA,0.394550637,0.072874704,0.030165357,0.041127147,0.053065784,0.020724483
2013-07-07T23:00:00Z,2013-07-08T05:46:04Z,0.122356347,0.120961819,0.152256271,NA,0.453353828,0.09723096,0.042745354,0.056263418,0.071407344,0.028706178
2013-07-08T00:00:00Z,2013-07-08T06:46:04Z,0.116083412,0.095619587,0.134396584,NA,0.485922971,0.10045261,0.04327848,0.059257377,0.07143504,0.020007197
2013-07-08T01:00:00Z,2013-07-08T07:46:04Z,0.166318073,0.144928329,0.151548206,NA,0.944755131,2.443401147,0.020494253,0.378441181,0.248345211,0.728709783
2013-07-08T02:00:00Z,2013-07-08T08:46:04Z,2.592323662,1.955492776,3.655484162,NA,6.508847129,11.8333598,0.088640142,4.27405721,3.328491441,6.641222163
2013-07-08T03:00:00Z,2013-07-08T09:46:04Z,7.510936924,4.280534721,9.803070504,NA,11.08047596,18.5126476,2.212838288,9.632956748,10.08956815,11.72484859
2013-07-08T04:00:00Z,2013-07-08T10:46:04Z,9.811737963,4.75918065,12.59683857,NA,11.87630066,15.97264882,7.376535275,12.04004527,14.82115804,13.09658549
2013-07-08T05:00:00Z,2013-07-08T11:46:04Z,9.019182834,5.845892938,11.24804988,NA,12.42811871,15.32911841,10.89849325,12.74824007,13.84564999,11.87635577
2013-07-08T06:00:00Z,2013-07-08T12:46:04Z,7.576280543,5.312601846,9.292102718,NA,10.49490097,14.35162146,7.766875034,11.16708948,10.68612207,10.97739228
2013-07-08T07:00:00Z,2013-07-08T13:46:04Z,7.130758721,4.688466412,8.757167102,NA,8.7886715,14.33598173,8.049107249,9.868283672,9.839624106,11.40295456
2013-07-08T08:00:00Z,2013-07-08T14:46:04Z,6.812813188,4.360410772,7.858800608,NA,7.261679438,15.30889627,3.791130433,9.480296986,8.770524659,10.79170275
2013-07-08T09:00:00Z,2013-07-08T15:46:04Z,3.959994942,2.392757424,4.344443865,NA,4.574453289,6.809092011,2.418177096,6.385161694,4.894835319,7.787629189
2013-07-08T10:00:00Z,2013-07-08T16:46:04Z,1.362175499,0.699625245,1.217560002,NA,1.731297266,1.642745507,0.878368518,2.264710048,1.416379518,2.617395741
2013-07-08T11:00:00Z,2013-07-08T17:46:04Z,0.469902357,0.220653332,0.382471198,NA,0.724897675,0.483201456,0.348164533,0.90946392,0.422129397,0.715832164
2013-07-08T12:00:00Z,2013-07-08T18:46:04Z,0.157054432,0.084202092,0.133616372,NA,0.21372814,0.077209183,0.154156081,0.228843916,0.100954188,0.194371434
2013-07-08T13:00:00Z,2013-07-08T19:46:04Z,0.0817893,0.076237391,0.082921434,NA,0.12643487,0.009215514,0.065901501,0.056205832,0.021686823,0.057638298
2013-07-08T14:00:00Z,2013-07-08T20:46:04Z,0.057243775,0.077949775,0.073519799,NA,0.119912096,0.001823715,0.033422846,0.016877833,0.004606465,0.022853269
2013-07-08T15:00:00Z,2013-07-08T21:46:04Z,0.043100511,0.06930539,0.067474978,NA,0.129056866,0.001215373,0.017972195,0.005440803,8.77315e-4,0.011367729
2013-07-08T16:00:00Z,2013-07-08T22:46:04Z,0.039489224,0.056848372,0.063221632,NA,0.144952815,0.006469853,0.01112553,0.004571718,0.001113763,0.011207028
