TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15,interpolated
2001-04-18 21:30:00+00:00,0.0743928232110027,0.0382483672830493,0.0852321792075362,0.0872596523340675,0.0465828817509138,0.0742823471998494,0.0506688906701104,0.0407609800125037,0.0679259951041384,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-18 22:00:00+00:00,0.0743928232110027,0.0162727284280001,0.0437790361812411,0.0421978160159482,0.0163842729316477,0.0520536624287975,0.0283686676971206,0.0143406049019725,0.0288640440483539,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-18 22:30:00+00:00,0.0149715763952244,0.0162727284280001,0.0516272511226911,0.0224723509661385,0.0099434799979058,0.0381678537572065,0.0215457502516805,0.0087038045248019,0.0230530974269623,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-18 23:00:00+00:00,0.1369443722363576,0.0162727284280001,0.0039820111928948,0.0136355582114883,0.0042361872962092,0.0134300002150379,0.0091735863853619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-18 23:30:00+00:00,0.0280991413523595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 00:00:00+00:00,0.0575705925511089,0.2309647256781791,0.2291483423863617,0.0,0.0808336080633166,0.1049601139400549,0.118094705062765,0.1752144771556245,0.3618289333269482,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 00:30:00+00:00,0.0,0.2309647256781791,0.2397867534003208,0.0,0.0808336080633166,0.0811619299777345,0.1090129524984562,0.1752144771556245,0.38127040642956,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 01:00:00+00:00,0.1358141828521084,0.2533503146697157,0.2613625963578206,0.0058079512643558,0.0808336080633166,0.0735095314035453,0.118094705062765,0.1943759298950957,0.3521929982474914,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 01:30:00+00:00,0.0278687873070363,0.2647044032135038,0.2944440479194767,0.0136355582114883,0.0900260273543327,0.0586743699253568,0.1090129524984562,0.1943759298950957,0.3715216212837837,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 02:00:00+00:00,0.0907261418214943,0.2761630005497594,0.2944440479194767,0.0136355582114883,0.0808336080633166,0.0515128709233117,0.1090129524984562,0.1943759298950957,0.3618289333269482,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 02:30:00+00:00,0.33351582808977,0.2993854937597805,0.3398202843684406,0.0224723509661385,0.0994081137286046,0.0377716953110125,0.1090129524984562,0.2041077297470906,0.3715216212837837,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 03:00:00+00:00,0.7464051237044016,0.3349547139254824,0.3513807881801593,0.0639434501942349,0.1285964989693856,0.0312299517476622,0.1273186889385179,0.2139369289926269,0.3426144988819606,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 03:30:00+00:00,0.6134825258282764,0.371367432600853,0.4345911352521632,0.0872596523340675,0.1591915596805944,0.0249418053049236,0.14617113530013,0.243986921150744,0.3910746586732539,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-04-19 04:00:00+00:00,0.3793746069613619,0.3960922353899397,0.5089186320797318,0.0994215353471475,0.1910407606351139,0.0189442837693607,0.1557898484924763,0.2541844106399328,0.4612093351952774,0.0,0.0,0.0,0.0,0.0,0.0,False
