LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment
Sack,Lawren,111,"Leaf and Whole-Plant Traits Database: Hydraulic and Gas Exchange Physiology, Anatomy, Venation Struc",Acer saccharum,863,Acer saccharum,1056079,6719449,709,Leaf cuticular conductance,1520,Leaf cuticular conductance,Cuticular conductance,3.584515002,mmol m-2 s-1,,,,,,,,,,"Sack, L., P. D. Cowan, N. Jaikumar, and N. M. Holbrook. 2003. The 'hydrology' of leaves: co-ordination of structure and function in temperate woody species. Plant Cell and Environment 26:1343-1356.",
Medlyn,Belinda,12,ECOCRAFT,Picea sitchensis,41942,Picea sitchensis,932100,5549845,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,64.6,umol mol-1,,,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea sitchensis,41942,Picea sitchensis,932101,5549846,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,64.6,umol mol-1,,,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932102,5549847,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,51.07,umol mol-1,,4.78,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932103,5549848,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,50.64,umol mol-1,,2.716,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932104,5549849,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,57.648,umol mol-1,,4.258,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932105,5549850,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,60.02,umol mol-1,,3.789,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932106,5549851,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,57.29,umol mol-1,,4.28,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932107,5549852,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,56.23,umol mol-1,,8.75,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932108,5549853,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,63.21,umol mol-1,,5.31,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Picea abies,41907,Picea abies,932109,5549854,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,81.33,umol mol-1,,7.91,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932110,5549855,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,72.7,umol mol-1,,5.77,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932111,5549856,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,79.76,umol mol-1,,6.04,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932112,5549857,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,76.1,umol mol-1,,4.21,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932113,5549858,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,77.7,umol mol-1,,5.8,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932114,5549859,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,65.5,umol mol-1,,10.4,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932115,5549860,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,87.3,umol mol-1,,24.8,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932116,5549861,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,69.13,umol mol-1,,15,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Medlyn,Belinda,12,ECOCRAFT,Fagus sylvatica,23906,Fagus sylvatica,932117,5549862,479,Leaf photosynthesis CO2 compensation point,1103,CO2 compensation point,The CO2 compensation point,70.8,umol mol-1,,15.5,,,,,,,,"Medlyn, B. E., F.-W. Badeck, D. G. G. De Pury, C. V. M. Barton, M. Broadmeadow, R. Ceulemans, P. De Angelis, M. Forstreuter, M. E. Jach, S. Kellomäki, E. Laitat, M. Marek, S. Philippot, A. Rey, J. Strassemeyer, K. Laitinen, R. Liozon, B. Portier, P. Roberntz, K. Wang, and P. G. Jarvis. 1999. Effects of elevated CO2 on photosynthesis in European forest species: a meta-analysis of model parameters. Plant, Cell and Environment 22:1475-1495.",GAMMA
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 91),41907,Picea abies,2489433,20433444,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 21),41907,Picea abies,2489436,20433526,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 21),41907,Picea abies,2489437,20433554,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 91),41907,Picea abies,2489438,20433582,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 83),41907,Picea abies,2489446,20433799,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 91),41907,Picea abies,2489460,20434178,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 83),41907,Picea abies,2489461,20434206,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 91),41907,Picea abies,2489486,20434886,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 21),41907,Picea abies,2489487,20434914,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
Walker,Anthony,334,"A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area",Picea abies (clone 83),41907,Picea abies,2489507,20435471,479,Leaf photosynthesis CO2 compensation point,1467,"CO2 compensation point in the absence of dark respiraton: Gamma star, Gstar, (Farquhar model)",Gamma_star,4.33,Pa,,,,,,,,,,"Walker, A.P. 2014. A Global Data Set of Leaf Photosynthetic Rates, Leaf N and P, and Specific Leaf Area. Data set. Available on-line [http://daac.ornl.gov] from Oak Ridge National Laboratory Distributed Active Archive Center, Oak Ridge, Tennessee, USA. http://dx.doi.org/10.3334/ORNLDAAC/1224",CO2 compensation point in the absence of dark respiration (gamma*)
