TIMESTAMP,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad
2016-04-10T07:00:00Z,2016-04-10T16:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T08:00:00Z,2016-04-10T17:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T09:00:00Z,2016-04-10T18:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T10:00:00Z,2016-04-10T19:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T11:00:00Z,2016-04-10T20:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T12:00:00Z,2016-04-10T21:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T13:00:00Z,2016-04-10T22:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T14:00:00Z,2016-04-10T23:25:17Z,,,,,CALCULATED,CALCULATED
2016-04-10T15:00:00Z,2016-04-11T00:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T16:00:00Z,2016-04-11T01:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T17:00:00Z,2016-04-11T02:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T18:00:00Z,2016-04-11T03:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T19:00:00Z,2016-04-11T04:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T20:00:00Z,2016-04-11T05:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T21:00:00Z,2016-04-11T06:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T22:00:00Z,2016-04-11T07:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-10T23:00:00Z,2016-04-11T08:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T00:00:00Z,2016-04-11T09:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T01:00:00Z,2016-04-11T10:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T02:00:00Z,2016-04-11T11:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T03:00:00Z,2016-04-11T12:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T04:00:00Z,2016-04-11T13:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T05:00:00Z,2016-04-11T14:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T06:00:00Z,2016-04-11T15:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T07:00:00Z,2016-04-11T16:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T08:00:00Z,2016-04-11T17:25:32Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-11T09:00:00Z,2016-04-11T18:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T10:00:00Z,2016-04-11T19:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T11:00:00Z,2016-04-11T20:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T12:00:00Z,2016-04-11T21:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T13:00:00Z,2016-04-11T22:25:32Z,,,,,CALCULATED,CALCULATED
2016-04-11T14:00:00Z,2016-04-11T23:25:32Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-11T15:00:00Z,2016-04-12T00:25:47Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-11T16:00:00Z,2016-04-12T01:25:47Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-11T17:00:00Z,2016-04-12T02:25:47Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-11T18:00:00Z,2016-04-12T03:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-11T19:00:00Z,2016-04-12T04:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-11T20:00:00Z,2016-04-12T05:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-11T21:00:00Z,2016-04-12T06:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-11T22:00:00Z,2016-04-12T07:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-11T23:00:00Z,2016-04-12T08:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T00:00:00Z,2016-04-12T09:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T01:00:00Z,2016-04-12T10:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T02:00:00Z,2016-04-12T11:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T03:00:00Z,2016-04-12T12:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T04:00:00Z,2016-04-12T13:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T05:00:00Z,2016-04-12T14:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T06:00:00Z,2016-04-12T15:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T07:00:00Z,2016-04-12T16:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T08:00:00Z,2016-04-12T17:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T09:00:00Z,2016-04-12T18:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T10:00:00Z,2016-04-12T19:25:47Z,,,,,CALCULATED,CALCULATED
2016-04-12T11:00:00Z,2016-04-12T20:25:47Z,,,,,CALCULATED,CALCULATED
