TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST2_DRO_Peu_Js_1,CHN_YIN_ST2_DRO_Peu_Js_2
2012-05-27T09:10:00Z,2012-05-27T14:52:43Z,4123.070154984948,728.7699429412078
2012-05-27T09:19:59Z,2012-05-27T15:02:42Z,4160.231446295129,706.9226113722041
2012-05-27T09:29:59Z,2012-05-27T15:12:42Z,4033.212932999023,689.9611763590385
2012-05-27T09:39:59Z,2012-05-27T15:22:42Z,4086.1428206392775,700.734085538293
2012-05-27T09:50:00Z,2012-05-27T15:32:43Z,4098.426042110775,744.5547360704794
2012-05-27T10:00:00Z,2012-05-27T15:42:43Z,4110.735132584432,755.6936791027995
2012-05-27T10:10:00Z,2012-05-27T15:52:43Z,4094.328763721116,778.1943176810724
2012-05-27T10:20:00Z,2012-05-27T16:02:43Z,3972.735539989882,783.0547182450717
2012-05-27T10:30:00Z,2012-05-27T16:12:43Z,3849.739393494266,779.8129234270103
2012-05-27T10:40:00Z,2012-05-27T16:22:43Z,3744.7577391537307,797.7186139498217
2012-05-27T10:49:59Z,2012-05-27T16:32:42Z,3626.6280337685403,835.760851329306
2012-05-27T10:59:59Z,2012-05-27T16:42:42Z,3589.060414502298,926.5909784703674
2012-05-27T11:09:59Z,2012-05-27T16:52:42Z,3499.9525069571127,974.602809501369
2012-05-27T11:20:00Z,2012-05-27T17:02:43Z,3507.3217772339253,1083.7463153416293
2012-05-27T11:30:00Z,2012-05-27T17:12:43Z,3463.258612176583,1163.1223820422015
2012-05-27T11:40:00Z,2012-05-27T17:22:43Z,3390.6269396729476,1204.9362325495554
2012-05-27T11:50:00Z,2012-05-27T17:32:43Z,3304.7816768796515,1237.332219604899
2012-05-27T12:00:00Z,2012-05-27T17:42:43Z,3185.5716016029346,1255.7620100650959
2012-05-27T12:10:00Z,2012-05-27T17:52:43Z,3086.072191877424,1219.0517962443666
2012-05-27T12:19:59Z,2012-05-27T18:02:42Z,2998.53511564894,1180.94524897856
2012-05-27T12:29:59Z,2012-05-27T18:12:42Z,2751.426435094444,1104.7529086655998
2012-05-27T12:39:59Z,2012-05-27T18:22:42Z,2463.057977402626,1027.5142524715282
2012-05-27T12:50:00Z,2012-05-27T18:32:43Z,2254.4016108754377,931.866852296413
2012-05-27T13:00:00Z,2012-05-27T18:42:43Z,1949.66392997722,857.6276612671262
2012-05-27T13:10:00Z,2012-05-27T18:52:43Z,1763.370727456774,776.5772384130885
2012-05-27T13:20:00Z,2012-05-27T19:02:43Z,1602.917211583399,742.9694922547718
2012-05-27T13:30:00Z,2012-05-27T19:12:43Z,1495.4160031383751,713.1348989321799
2012-05-27T13:40:00Z,2012-05-27T19:22:43Z,1551.0666713214744,762.0920571791593
2012-05-27T13:49:59Z,2012-05-27T19:32:42Z,1502.3205862943646,744.5547360704794
2012-05-27T13:59:59Z,2012-05-27T19:42:42Z,1493.117747326009,711.5795963400543
2012-05-27T14:09:59Z,2012-05-27T19:52:42Z,1431.6800592679956,674.6966715241856
2012-05-27T14:20:00Z,2012-05-27T20:02:43Z,1353.7865391140724,671.6614059896842
2012-05-27T14:30:00Z,2012-05-27T20:12:43Z,1245.87397747234,610.7215453979948
2012-05-27T14:40:00Z,2012-05-27T20:22:43Z,1166.459492438394,615.0981733282312
2012-05-27T14:50:00Z,2012-05-27T20:32:43Z,1095.266948041662,579.0195721698424
2012-05-27T15:00:00Z,2012-05-27T20:42:43Z,1033.753540427499,542.4389693028764
2012-05-27T15:10:00Z,2012-05-27T20:52:43Z,992.8982130862929,529.9980508887794
2012-05-27T15:19:59Z,2012-05-27T21:02:42Z,933.7803759732111,539.6645105782321
2012-05-27T15:29:59Z,2012-05-27T21:12:42Z,987.1151508424001,523.1354017279108
2012-05-27T15:39:59Z,2012-05-27T21:22:42Z,943.2198060429021,498.7183064795784
2012-05-27T15:50:00Z,2012-05-27T21:32:43Z,920.6267892122008,496.03307877168834
2012-05-27T16:00:00Z,2012-05-27T21:42:43Z,943.2198060429021,532.7528958593748
2012-05-27T16:10:00Z,2012-05-27T21:52:43Z,981.3454038236554,556.3955705565741
2012-05-27T16:20:00Z,2012-05-27T22:02:43Z,950.7977962785413,541.051038450258
2012-05-27T16:30:00Z,2012-05-27T22:12:43Z,948.9010931936072,583.3019517154949
