TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,ws,precip,sw_in,ext_rad
2010-03-01T20:30:10Z,2010-03-02T06:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T20:59:59Z,2010-03-02T06:30:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T21:00:10Z,2010-03-02T06:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T21:30:00Z,2010-03-02T07:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T21:30:10Z,2010-03-02T07:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T22:00:00Z,2010-03-02T07:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T22:00:10Z,2010-03-02T07:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T22:29:59Z,2010-03-02T08:00:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T22:30:10Z,2010-03-02T08:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T23:00:00Z,2010-03-02T08:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T23:00:10Z,2010-03-02T08:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T23:30:00Z,2010-03-02T09:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T23:30:10Z,2010-03-02T09:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T23:59:59Z,2010-03-02T09:30:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T00:00:10Z,2010-03-02T09:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T00:30:00Z,2010-03-02T10:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T00:30:10Z,2010-03-02T10:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T01:00:00Z,2010-03-02T10:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T01:00:10Z,2010-03-02T10:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T01:29:59Z,2010-03-02T11:00:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T01:30:10Z,2010-03-02T11:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T02:00:00Z,2010-03-02T11:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T02:00:10Z,2010-03-02T11:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T02:30:00Z,2010-03-02T12:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T02:30:10Z,2010-03-02T12:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T02:59:59Z,2010-03-02T12:30:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T03:00:10Z,2010-03-02T12:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T03:30:00Z,2010-03-02T13:00:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T03:30:10Z,2010-03-02T13:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T04:00:00Z,2010-03-02T13:30:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T04:00:10Z,2010-03-02T13:30:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-02T04:29:59Z,2010-03-02T14:00:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-02T04:30:10Z,2010-03-02T14:00:24Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
